"total size","ECM","necrosis","tick","fiber"
13495.0,5019.0,0.0,606.0,8476.0
13495.0,5019.0,0.0,607.0,8476.0
13495.0,5019.0,0.0,608.0,8476.0
13496.0,5018.0,0.0,609.0,8478.0
13497.0,5018.0,0.0,610.0,8479.0
13496.0,5019.0,0.0,611.0,8477.0
13496.0,5019.0,0.0,612.0,8477.0
13496.0,5019.0,0.0,613.0,8477.0
13496.0,5019.0,0.0,614.0,8477.0
13496.0,5019.0,0.0,615.0,8477.0
13496.0,5019.0,0.0,616.0,8477.0
13496.0,5019.0,0.0,617.0,8477.0
13496.0,5019.0,0.0,618.0,8477.0
13496.0,5019.0,0.0,619.0,8477.0
13496.0,5019.0,0.0,620.0,8477.0
13496.0,5019.0,0.0,621.0,8477.0
13496.0,5019.0,0.0,622.0,8477.0
13496.0,5019.0,0.0,623.0,8477.0
13496.0,5019.0,0.0,624.0,8477.0
13496.0,5019.0,0.0,625.0,8477.0
13496.0,5019.0,0.0,626.0,8477.0
13496.0,5019.0,0.0,627.0,8477.0
13496.0,5019.0,0.0,628.0,8477.0
13496.0,5019.0,0.0,629.0,8477.0
13496.0,5019.0,0.0,630.0,8477.0
13496.0,5019.0,0.0,631.0,8477.0
13497.0,5020.0,0.0,632.0,8477.0
13497.0,5020.0,0.0,633.0,8477.0
13497.0,5019.0,0.0,634.0,8478.0
13497.0,5018.0,0.0,635.0,8479.0
13497.0,5018.0,0.0,636.0,8479.0
13498.0,5019.0,0.0,637.0,8479.0
13498.0,5019.0,0.0,638.0,8479.0
13498.0,5019.0,0.0,639.0,8479.0
13498.0,5019.0,0.0,640.0,8479.0
13498.0,5019.0,0.0,641.0,8479.0
13498.0,5019.0,0.0,642.0,8479.0
13498.0,5019.0,0.0,643.0,8479.0
13498.0,5019.0,0.0,644.0,8479.0
13498.0,5019.0,0.0,645.0,8479.0
13498.0,5019.0,0.0,646.0,8479.0
13498.0,5019.0,0.0,647.0,8479.0
13498.0,5019.0,0.0,648.0,8479.0
13498.0,5019.0,0.0,649.0,8479.0
13509.0,5029.0,0.0,650.0,8480.0
13500.0,5020.0,0.0,651.0,8480.0
13500.0,5020.0,0.0,652.0,8480.0
13500.0,5020.0,0.0,653.0,8480.0
13500.0,5020.0,0.0,654.0,8480.0
13500.0,5020.0,0.0,655.0,8480.0
13500.0,5019.0,0.0,656.0,8481.0
13500.0,5018.0,0.0,657.0,8482.0
13500.0,5018.0,0.0,658.0,8482.0
13500.0,5018.0,0.0,659.0,8482.0
13500.0,5018.0,0.0,660.0,8482.0
13500.0,5018.0,0.0,661.0,8482.0
13500.0,5018.0,0.0,662.0,8482.0
13500.0,5018.0,0.0,663.0,8482.0
13500.0,5018.0,0.0,664.0,8482.0
13500.0,5018.0,0.0,665.0,8482.0
13500.0,5018.0,0.0,666.0,8482.0
13500.0,5018.0,0.0,667.0,8482.0
13500.0,5018.0,0.0,668.0,8482.0
13500.0,5018.0,0.0,669.0,8482.0
13500.0,5018.0,0.0,670.0,8482.0
13500.0,5018.0,0.0,671.0,8482.0
13500.0,5018.0,0.0,672.0,8482.0
