"apopNeutrophils","neutrophils","totalNeutrophils","m1 macs","m2 macs ","resMacs","m1ae","m1de","resMacs ODE","tick","random_seed"
NaN,NaN,NaN,0.0,11.571428571428573,1.857142857142857,1.0,0.0,2.0,517.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,518.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,519.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,520.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,521.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,522.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,523.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,524.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,525.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,526.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,527.0,1831506905
NaN,NaN,NaN,0.0,12.466666666666667,1.8666666666666665,1.0,0.0,2.0,528.0,1831506905
NaN,NaN,NaN,0.0,12.866666666666667,1.8666666666666665,1.0,0.0,2.0,529.0,1831506905
NaN,NaN,NaN,0.0,12.866666666666667,1.8666666666666665,1.0,0.0,2.0,530.0,1831506905
NaN,NaN,NaN,0.0,12.866666666666667,1.8666666666666665,1.0,0.0,2.0,531.0,1831506905
NaN,NaN,NaN,0.0,12.866666666666667,1.8666666666666665,1.0,0.0,2.0,532.0,1831506905
NaN,NaN,NaN,0.0,12.866666666666667,1.8666666666666665,1.0,0.0,2.0,533.0,1831506905
NaN,NaN,NaN,0.0,12.866666666666667,1.8666666666666665,1.0,0.0,2.0,534.0,1831506905
NaN,NaN,NaN,0.0,12.866666666666667,1.8666666666666665,1.0,0.0,2.0,535.0,1831506905
NaN,NaN,NaN,0.0,12.866666666666667,1.8666666666666665,1.0,0.0,2.0,536.0,1831506905
NaN,NaN,NaN,0.0,12.866666666666667,1.8666666666666665,1.0,0.0,2.0,537.0,1831506905
NaN,NaN,NaN,0.0,12.866666666666667,1.8666666666666665,1.0,0.0,2.0,538.0,1831506905
NaN,NaN,NaN,0.0,12.214285714285715,1.857142857142857,1.0,0.0,2.0,539.0,1831506905
NaN,NaN,NaN,0.0,12.000000000000002,1.857142857142857,1.0,0.0,2.0,540.0,1831506905
NaN,NaN,NaN,0.0,11.249999999999998,1.8333333333333333,1.0,0.0,2.0,541.0,1831506905
NaN,NaN,NaN,0.0,10.333333333333332,1.8333333333333333,1.0,0.0,2.0,542.0,1831506905
NaN,NaN,NaN,0.0,10.333333333333332,1.8333333333333333,1.0,0.0,2.0,543.0,1831506905
NaN,NaN,NaN,0.0,10.083333333333332,1.8333333333333333,1.0,0.0,2.0,544.0,1831506905
NaN,NaN,NaN,0.0,10.0,1.8333333333333333,1.0,0.0,2.0,545.0,1831506905
NaN,NaN,NaN,0.0,10.0,1.8333333333333333,1.0,0.0,2.0,546.0,1831506905
NaN,NaN,NaN,0.0,10.0,1.8333333333333333,1.0,0.0,2.0,547.0,1831506905
NaN,NaN,NaN,0.0,9.230769230769232,1.6923076923076923,1.0,0.0,2.0,548.0,1831506905
NaN,NaN,NaN,0.0,10.846153846153847,1.846153846153846,1.0,0.0,2.0,549.0,1831506905
NaN,NaN,NaN,0.0,10.25,1.8333333333333333,1.0,0.0,2.0,550.0,1831506905
NaN,NaN,NaN,0.0,10.0,1.8333333333333333,1.0,0.0,2.0,551.0,1831506905
NaN,NaN,NaN,0.0,9.230769230769232,1.6923076923076923,1.0,0.0,2.0,552.0,1831506905
NaN,NaN,NaN,0.0,11.714285714285715,1.857142857142857,1.0,0.0,2.0,553.0,1831506905
NaN,NaN,NaN,0.0,11.0,1.846153846153846,1.0,0.0,2.0,554.0,1831506905
NaN,NaN,NaN,0.0,10.0,1.8333333333333333,1.0,0.0,2.0,555.0,1831506905
NaN,NaN,NaN,0.0,9.636363636363637,1.8181818181818181,1.0,0.0,2.0,556.0,1831506905
NaN,NaN,NaN,0.0,8.799999999999999,1.7999999999999998,1.0,0.0,2.0,557.0,1831506905
NaN,NaN,NaN,0.0,8.625,1.75,1.0,0.0,2.0,558.0,1831506905
NaN,NaN,NaN,0.0,6.75,1.75,1.0,0.0,2.0,559.0,1831506905
NaN,NaN,NaN,0.0,7.444444444444445,1.7777777777777777,1.0,0.0,2.0,560.0,1831506905
NaN,NaN,NaN,0.0,7.333333333333333,1.7777777777777777,1.0,0.0,2.0,561.0,1831506905
NaN,NaN,NaN,0.0,7.888888888888889,1.7777777777777777,1.0,0.0,2.0,562.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,563.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,564.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,565.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,566.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,567.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,568.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,569.0,1831506905
NaN,NaN,NaN,0.0,7.363636363636363,1.6363636363636365,1.0,0.0,2.0,570.0,1831506905
NaN,NaN,NaN,0.0,7.545454545454546,1.6363636363636365,1.0,0.0,2.0,571.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,572.0,1831506905
NaN,NaN,NaN,0.0,9.75,1.8333333333333333,1.0,0.0,2.0,573.0,1831506905
NaN,NaN,NaN,0.0,9.75,1.8333333333333333,1.0,0.0,2.0,574.0,1831506905
NaN,NaN,NaN,0.0,9.75,1.8333333333333333,1.0,0.0,2.0,575.0,1831506905
NaN,NaN,NaN,0.0,10.615384615384617,1.846153846153846,1.0,0.0,2.0,576.0,1831506905
NaN,NaN,NaN,0.0,11.5,1.857142857142857,1.0,0.0,2.0,577.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,578.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,579.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,580.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,581.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,582.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,583.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,584.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,585.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,586.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,587.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,588.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,589.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,590.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,591.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,592.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,593.0,1831506905
NaN,NaN,NaN,0.0,11.857142857142858,1.857142857142857,1.0,0.0,2.0,594.0,1831506905
NaN,NaN,NaN,0.0,11.76923076923077,1.846153846153846,1.0,0.0,2.0,595.0,1831506905
NaN,NaN,NaN,0.0,11.0,1.846153846153846,1.0,0.0,2.0,596.0,1831506905
NaN,NaN,NaN,0.0,11.0,1.846153846153846,1.0,0.0,2.0,597.0,1831506905
NaN,NaN,NaN,0.0,11.0,1.846153846153846,1.0,0.0,2.0,598.0,1831506905
NaN,NaN,NaN,0.0,11.0,1.846153846153846,1.0,0.0,2.0,599.0,1831506905
NaN,NaN,NaN,0.0,10.916666666666668,1.8333333333333333,1.0,0.0,2.0,600.0,1831506905
NaN,NaN,NaN,0.0,10.166666666666666,1.8333333333333333,1.0,0.0,2.0,601.0,1831506905
NaN,NaN,NaN,0.0,9.8,1.7999999999999998,1.0,0.0,2.0,602.0,1831506905
NaN,NaN,NaN,0.0,7.375,1.75,1.0,0.0,2.0,603.0,1831506905
NaN,NaN,NaN,0.0,6.5,1.75,1.0,0.0,2.0,604.0,1831506905
NaN,NaN,NaN,0.0,5.25,1.5,1.0,0.0,2.0,605.0,1831506905
NaN,NaN,NaN,0.0,6.5,1.75,1.0,0.0,2.0,606.0,1831506905
NaN,NaN,NaN,0.0,6.5,1.75,1.0,0.0,2.0,607.0,1831506905
NaN,NaN,NaN,0.0,6.5,1.75,1.0,0.0,2.0,608.0,1831506905
NaN,NaN,NaN,0.0,6.5,1.75,1.0,0.0,2.0,609.0,1831506905
NaN,NaN,NaN,0.0,7.222222222222222,1.7777777777777777,1.0,0.0,2.0,610.0,1831506905
NaN,NaN,NaN,0.0,6.5,1.6,1.0,0.0,2.0,611.0,1831506905
NaN,NaN,NaN,0.0,8.2,1.7999999999999998,1.0,0.0,2.0,612.0,1831506905
NaN,NaN,NaN,0.0,8.2,1.7999999999999998,1.0,0.0,2.0,613.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,614.0,1831506905
NaN,NaN,NaN,0.0,8.0,1.7999999999999998,1.0,0.0,2.0,615.0,1831506905
NaN,NaN,NaN,0.0,8.818181818181818,1.8181818181818181,1.0,0.0,2.0,616.0,1831506905
NaN,NaN,NaN,0.0,8.818181818181818,1.8181818181818181,1.0,0.0,2.0,617.0,1831506905
NaN,NaN,NaN,0.0,8.0,1.7999999999999998,1.0,0.0,2.0,618.0,1831506905
NaN,NaN,NaN,0.0,8.0,1.7999999999999998,1.0,0.0,2.0,619.0,1831506905
NaN,NaN,NaN,0.0,8.0,1.7999999999999998,1.0,0.0,2.0,620.0,1831506905
NaN,NaN,NaN,0.0,8.0,1.7999999999999998,1.0,0.0,2.0,621.0,1831506905
NaN,NaN,NaN,0.0,8.0,1.7999999999999998,1.0,0.0,2.0,622.0,1831506905
NaN,NaN,NaN,0.0,8.0,1.7999999999999998,1.0,0.0,2.0,623.0,1831506905
NaN,NaN,NaN,0.0,7.333333333333333,1.7777777777777777,1.0,0.0,2.0,624.0,1831506905
NaN,NaN,NaN,0.0,7.222222222222222,1.7777777777777777,1.0,0.0,2.0,625.0,1831506905
NaN,NaN,NaN,0.0,7.000000000000001,1.7142857142857144,1.0,0.0,2.0,626.0,1831506905
NaN,NaN,NaN,0.0,6.500000000000001,1.75,1.0,0.0,2.0,627.0,1831506905
NaN,NaN,NaN,0.0,7.0,1.7777777777777777,1.0,0.0,2.0,628.0,1831506905
NaN,NaN,NaN,0.0,7.8,1.7999999999999998,1.0,0.0,2.0,629.0,1831506905
NaN,NaN,NaN,0.0,8.636363636363637,1.8181818181818181,1.0,0.0,2.0,630.0,1831506905
NaN,NaN,NaN,0.0,8.636363636363637,1.8181818181818181,1.0,0.0,2.0,631.0,1831506905
NaN,NaN,NaN,0.0,8.636363636363637,1.8181818181818181,1.0,0.0,2.0,632.0,1831506905
NaN,NaN,NaN,0.0,8.636363636363637,1.8181818181818181,1.0,0.0,2.0,633.0,1831506905
NaN,NaN,NaN,0.0,8.636363636363637,1.8181818181818181,1.0,0.0,2.0,634.0,1831506905
NaN,NaN,NaN,0.0,8.636363636363637,1.8181818181818181,1.0,0.0,2.0,635.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,636.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,637.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,638.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,639.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,640.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,641.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,642.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,643.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,644.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,645.0,1831506905
NaN,NaN,NaN,0.0,8.90909090909091,1.8181818181818181,1.0,0.0,2.0,646.0,1831506905
NaN,NaN,NaN,0.0,9.0,1.8181818181818181,1.0,0.0,2.0,647.0,1831506905
NaN,NaN,NaN,0.0,9.0,1.8181818181818181,1.0,0.0,2.0,648.0,1831506905
NaN,NaN,NaN,0.0,8.8,1.7999999999999998,1.0,0.0,2.0,649.0,1831506905
NaN,NaN,NaN,0.0,8.2,1.7999999999999998,1.0,0.0,2.0,650.0,1831506905
NaN,NaN,NaN,0.0,8.2,1.7999999999999998,1.0,0.0,2.0,651.0,1831506905
NaN,NaN,NaN,0.0,8.2,1.7999999999999998,1.0,0.0,2.0,652.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,653.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,654.0,1831506905
NaN,NaN,NaN,0.0,8.1,1.7999999999999998,1.0,0.0,2.0,655.0,1831506905
NaN,NaN,NaN,0.0,7.375,1.75,1.0,0.0,2.0,656.0,1831506905
NaN,NaN,NaN,0.0,6.250000000000001,1.75,1.0,0.0,2.0,657.0,1831506905
NaN,NaN,NaN,0.0,6.0,1.75,1.0,0.0,2.0,658.0,1831506905
NaN,NaN,NaN,0.0,5.285714285714286,1.7142857142857144,1.0,0.0,2.0,659.0,1831506905
NaN,NaN,NaN,0.0,5.285714285714286,1.7142857142857144,1.0,0.0,2.0,660.0,1831506905
NaN,NaN,NaN,0.0,5.142857142857143,1.7142857142857144,1.0,0.0,2.0,661.0,1831506905
NaN,NaN,NaN,0.0,5.142857142857143,1.7142857142857144,1.0,0.0,2.0,662.0,1831506905
NaN,NaN,NaN,0.0,5.142857142857143,1.7142857142857144,1.0,0.0,2.0,663.0,1831506905
NaN,NaN,NaN,0.0,5.142857142857143,1.7142857142857144,1.0,0.0,2.0,664.0,1831506905
NaN,NaN,NaN,0.0,5.142857142857143,1.7142857142857144,1.0,0.0,2.0,665.0,1831506905
NaN,NaN,NaN,0.0,5.0,1.6666666666666667,1.0,0.0,2.0,666.0,1831506905
NaN,NaN,NaN,0.0,4.5,1.6666666666666667,1.0,0.0,2.0,667.0,1831506905
NaN,NaN,NaN,0.0,4.5,1.6666666666666667,1.0,0.0,2.0,668.0,1831506905
NaN,NaN,NaN,0.0,5.166666666666667,1.6666666666666667,1.0,0.0,2.0,669.0,1831506905
NaN,NaN,NaN,0.0,4.0,1.6,1.0,0.0,2.0,670.0,1831506905
NaN,NaN,NaN,0.0,2.4,1.2,1.0,0.0,2.0,671.0,1831506905
NaN,NaN,NaN,0.0,3.4,1.6,1.0,0.0,2.0,672.0,1831506905
