"total size","ECM","necrosis","tick","fiber"
13429.0,4530.0,0.0,606.0,8899.0
13429.0,4530.0,0.0,607.0,8899.0
13429.0,4530.0,0.0,608.0,8899.0
13429.0,4530.0,0.0,609.0,8899.0
13429.0,4530.0,0.0,610.0,8899.0
13429.0,4530.0,0.0,611.0,8899.0
13429.0,4530.0,0.0,612.0,8899.0
13429.0,4530.0,0.0,613.0,8899.0
13429.0,4530.0,0.0,614.0,8899.0
13429.0,4530.0,0.0,615.0,8899.0
13429.0,4530.0,0.0,616.0,8899.0
13430.0,4531.0,0.0,617.0,8899.0
13430.0,4530.0,0.0,618.0,8900.0
13431.0,4530.0,0.0,619.0,8901.0
13430.0,4529.0,0.0,620.0,8901.0
13430.0,4528.0,0.0,621.0,8902.0
13431.0,4529.0,0.0,622.0,8902.0
13431.0,4529.0,0.0,623.0,8902.0
13431.0,4528.0,0.0,624.0,8903.0
13431.0,4528.0,0.0,625.0,8903.0
13448.0,4545.0,0.0,626.0,8903.0
13435.0,4531.0,0.0,627.0,8904.0
13435.0,4531.0,0.0,628.0,8904.0
13435.0,4531.0,0.0,629.0,8904.0
13436.0,4531.0,0.0,630.0,8905.0
13436.0,4529.0,0.0,631.0,8907.0
13437.0,4531.0,0.0,632.0,8906.0
13437.0,4531.0,0.0,633.0,8906.0
13437.0,4531.0,0.0,634.0,8906.0
13437.0,4531.0,0.0,635.0,8906.0
13437.0,4531.0,0.0,636.0,8906.0
13437.0,4531.0,0.0,637.0,8906.0
13437.0,4527.0,0.0,638.0,8910.0
13437.0,4525.0,0.0,639.0,8912.0
13437.0,4524.0,0.0,640.0,8913.0
13437.0,4521.0,0.0,641.0,8916.0
13437.0,4521.0,0.0,642.0,8916.0
13437.0,4521.0,0.0,643.0,8916.0
13437.0,4521.0,0.0,644.0,8916.0
13437.0,4520.0,0.0,645.0,8917.0
13438.0,4521.0,0.0,646.0,8917.0
13438.0,4521.0,0.0,647.0,8917.0
13439.0,4519.0,0.0,648.0,8920.0
13438.0,4517.0,0.0,649.0,8921.0
13452.0,4531.0,0.0,650.0,8921.0
13439.0,4517.0,0.0,651.0,8922.0
13439.0,4516.0,0.0,652.0,8923.0
13440.0,4516.0,0.0,653.0,8924.0
13439.0,4515.0,0.0,654.0,8924.0
13440.0,4516.0,0.0,655.0,8924.0
13441.0,4516.0,0.0,656.0,8925.0
13441.0,4516.0,0.0,657.0,8925.0
13441.0,4515.0,0.0,658.0,8926.0
13441.0,4515.0,0.0,659.0,8926.0
13442.0,4518.0,0.0,660.0,8924.0
13442.0,4517.0,0.0,661.0,8925.0
13444.0,4519.0,0.0,662.0,8925.0
13444.0,4518.0,0.0,663.0,8926.0
13444.0,4518.0,0.0,664.0,8926.0
13445.0,4517.0,0.0,665.0,8928.0
13446.0,4517.0,0.0,666.0,8929.0
13447.0,4519.0,0.0,667.0,8928.0
13447.0,4518.0,0.0,668.0,8929.0
13447.0,4517.0,0.0,669.0,8930.0
13448.0,4518.0,0.0,670.0,8930.0
13448.0,4517.0,0.0,671.0,8931.0
13449.0,4517.0,0.0,672.0,8932.0
13450.0,4519.0,0.0,673.0,8931.0
13471.0,4538.0,0.0,674.0,8933.0
13457.0,4523.0,0.0,675.0,8934.0
13457.0,4525.0,0.0,676.0,8932.0
13457.0,4525.0,0.0,677.0,8932.0
13457.0,4525.0,0.0,678.0,8932.0
13458.0,4526.0,0.0,679.0,8932.0
13458.0,4525.0,0.0,680.0,8933.0
13458.0,4525.0,0.0,681.0,8933.0
13458.0,4525.0,0.0,682.0,8933.0
13459.0,4526.0,0.0,683.0,8933.0
13459.0,4526.0,0.0,684.0,8933.0
13459.0,4526.0,0.0,685.0,8933.0
13459.0,4526.0,0.0,686.0,8933.0
13460.0,4524.0,0.0,687.0,8936.0
13463.0,4524.0,0.0,688.0,8939.0
13463.0,4522.0,0.0,689.0,8941.0
13463.0,4521.0,0.0,690.0,8942.0
13465.0,4521.0,0.0,691.0,8944.0
13465.0,4521.0,0.0,692.0,8944.0
13465.0,4520.0,0.0,693.0,8945.0
13465.0,4519.0,0.0,694.0,8946.0
13466.0,4519.0,0.0,695.0,8947.0
13466.0,4519.0,0.0,696.0,8947.0
13467.0,4520.0,0.0,697.0,8947.0
13492.0,4544.0,0.0,698.0,8948.0
13479.0,4529.0,0.0,699.0,8950.0
13479.0,4529.0,0.0,700.0,8950.0
13479.0,4529.0,0.0,701.0,8950.0
13479.0,4529.0,0.0,702.0,8950.0
13480.0,4527.0,0.0,703.0,8953.0
13481.0,4527.0,0.0,704.0,8954.0
13481.0,4528.0,0.0,705.0,8953.0
13481.0,4527.0,0.0,706.0,8954.0
13482.0,4530.0,0.0,707.0,8952.0
13483.0,4530.0,0.0,708.0,8953.0
13484.0,4529.0,0.0,709.0,8955.0
13484.0,4526.0,0.0,710.0,8958.0
13484.0,4525.0,0.0,711.0,8959.0
13485.0,4526.0,0.0,712.0,8959.0
13486.0,4528.0,0.0,713.0,8958.0
13487.0,4528.0,0.0,714.0,8959.0
13488.0,4528.0,0.0,715.0,8960.0
13487.0,4526.0,0.0,716.0,8961.0
13487.0,4526.0,0.0,717.0,8961.0
13488.0,4525.0,0.0,718.0,8963.0
13491.0,4525.0,0.0,719.0,8966.0
13491.0,4525.0,0.0,720.0,8966.0
13491.0,4525.0,0.0,721.0,8966.0
13499.0,4533.0,0.0,722.0,8966.0
13499.0,4531.0,0.0,723.0,8968.0
13501.0,4530.0,0.0,724.0,8971.0
13501.0,4530.0,0.0,725.0,8971.0
13502.0,4532.0,0.0,726.0,8970.0
13502.0,4532.0,0.0,727.0,8970.0
13503.0,4532.0,0.0,728.0,8971.0
13504.0,4532.0,0.0,729.0,8972.0
13504.0,4532.0,0.0,730.0,8972.0
13504.0,4531.0,0.0,731.0,8973.0
13505.0,4532.0,0.0,732.0,8973.0
13506.0,4532.0,0.0,733.0,8974.0
13506.0,4531.0,0.0,734.0,8975.0
13506.0,4530.0,0.0,735.0,8976.0
13506.0,4530.0,0.0,736.0,8976.0
13507.0,4529.0,0.0,737.0,8978.0
13508.0,4529.0,0.0,738.0,8979.0
13509.0,4531.0,0.0,739.0,8978.0
13509.0,4530.0,0.0,740.0,8979.0
13509.0,4530.0,0.0,741.0,8979.0
13509.0,4528.0,0.0,742.0,8981.0
13509.0,4528.0,0.0,743.0,8981.0
13510.0,4528.0,0.0,744.0,8982.0
13511.0,4528.0,0.0,745.0,8983.0
13535.0,4551.0,0.0,746.0,8984.0
13519.0,4535.0,0.0,747.0,8984.0
13519.0,4535.0,0.0,748.0,8984.0
13519.0,4535.0,0.0,749.0,8984.0
13519.0,4535.0,0.0,750.0,8984.0
13519.0,4535.0,0.0,751.0,8984.0
13519.0,4535.0,0.0,752.0,8984.0
13520.0,4536.0,0.0,753.0,8984.0
13519.0,4535.0,0.0,754.0,8984.0
13519.0,4535.0,0.0,755.0,8984.0
13519.0,4535.0,0.0,756.0,8984.0
13520.0,4535.0,0.0,757.0,8985.0
13519.0,4535.0,0.0,758.0,8984.0
13520.0,4535.0,0.0,759.0,8985.0
13520.0,4537.0,0.0,760.0,8983.0
13521.0,4539.0,0.0,761.0,8982.0
13521.0,4539.0,0.0,762.0,8982.0
13521.0,4539.0,0.0,763.0,8982.0
13521.0,4537.0,0.0,764.0,8984.0
13521.0,4536.0,0.0,765.0,8985.0
13522.0,4535.0,0.0,766.0,8987.0
13522.0,4534.0,0.0,767.0,8988.0
13523.0,4535.0,0.0,768.0,8988.0
13523.0,4534.0,0.0,769.0,8989.0
13532.0,4542.0,0.0,770.0,8990.0
13533.0,4542.0,0.0,771.0,8991.0
13533.0,4542.0,0.0,772.0,8991.0
13534.0,4542.0,0.0,773.0,8992.0
13533.0,4540.0,0.0,774.0,8993.0
13533.0,4539.0,0.0,775.0,8994.0
13534.0,4539.0,0.0,776.0,8995.0
13534.0,4541.0,0.0,777.0,8993.0
13534.0,4541.0,0.0,778.0,8993.0
13534.0,4540.0,0.0,779.0,8994.0
13534.0,4540.0,0.0,780.0,8994.0
13534.0,4539.0,0.0,781.0,8995.0
13534.0,4538.0,0.0,782.0,8996.0
13534.0,4538.0,0.0,783.0,8996.0
13534.0,4538.0,0.0,784.0,8996.0
13534.0,4537.0,0.0,785.0,8997.0
13534.0,4537.0,0.0,786.0,8997.0
13536.0,4535.0,0.0,787.0,9001.0
13536.0,4532.0,0.0,788.0,9004.0
13536.0,4531.0,0.0,789.0,9005.0
13536.0,4531.0,0.0,790.0,9005.0
13536.0,4531.0,0.0,791.0,9005.0
13537.0,4532.0,0.0,792.0,9005.0
13538.0,4539.0,0.0,793.0,8999.0
13544.0,4545.0,0.0,794.0,8999.0
13544.0,4545.0,0.0,795.0,8999.0
13544.0,4545.0,0.0,796.0,8999.0
13544.0,4544.0,0.0,797.0,9000.0
13544.0,4543.0,0.0,798.0,9001.0
13544.0,4542.0,0.0,799.0,9002.0
13545.0,4542.0,0.0,800.0,9003.0
13546.0,4542.0,0.0,801.0,9004.0
13547.0,4544.0,0.0,802.0,9003.0
13548.0,4544.0,0.0,803.0,9004.0
13548.0,4548.0,0.0,804.0,9000.0
13548.0,4545.0,0.0,805.0,9003.0
13548.0,4543.0,0.0,806.0,9005.0
13548.0,4542.0,0.0,807.0,9006.0
13549.0,4542.0,0.0,808.0,9007.0
13550.0,4542.0,0.0,809.0,9008.0
13551.0,4545.0,0.0,810.0,9006.0
13550.0,4544.0,0.0,811.0,9006.0
13550.0,4542.0,0.0,812.0,9008.0
13550.0,4541.0,0.0,813.0,9009.0
13550.0,4539.0,0.0,814.0,9011.0
13550.0,4538.0,0.0,815.0,9012.0
13551.0,4538.0,0.0,816.0,9013.0
13551.0,4538.0,0.0,817.0,9013.0
13557.0,4544.0,0.0,818.0,9013.0
13557.0,4544.0,0.0,819.0,9013.0
13558.0,4544.0,0.0,820.0,9014.0
13558.0,4543.0,0.0,821.0,9015.0
13558.0,4542.0,0.0,822.0,9016.0
13558.0,4542.0,0.0,823.0,9016.0
13558.0,4542.0,0.0,824.0,9016.0
13559.0,4542.0,0.0,825.0,9017.0
13558.0,4542.0,0.0,826.0,9016.0
13558.0,4542.0,0.0,827.0,9016.0
13559.0,4541.0,0.0,828.0,9018.0
13559.0,4542.0,0.0,829.0,9017.0
13559.0,4542.0,0.0,830.0,9017.0
13559.0,4542.0,0.0,831.0,9017.0
13560.0,4542.0,0.0,832.0,9018.0
13560.0,4542.0,0.0,833.0,9018.0
13560.0,4542.0,0.0,834.0,9018.0
13561.0,4545.0,0.0,835.0,9016.0
13561.0,4545.0,0.0,836.0,9016.0
13561.0,4545.0,0.0,837.0,9016.0
13561.0,4544.0,0.0,838.0,9017.0
13562.0,4544.0,0.0,839.0,9018.0
13562.0,4544.0,0.0,840.0,9018.0
13564.0,4544.0,0.0,841.0,9020.0
13564.0,4546.0,0.0,842.0,9018.0
13565.0,4546.0,0.0,843.0,9019.0
13566.0,4546.0,0.0,844.0,9020.0
13566.0,4546.0,0.0,845.0,9020.0
13566.0,4546.0,0.0,846.0,9020.0
13566.0,4546.0,0.0,847.0,9020.0
13567.0,4546.0,0.0,848.0,9021.0
13568.0,4546.0,0.0,849.0,9022.0
13568.0,4546.0,0.0,850.0,9022.0
13569.0,4546.0,0.0,851.0,9023.0
13569.0,4546.0,0.0,852.0,9023.0
13570.0,4547.0,0.0,853.0,9023.0
13570.0,4547.0,0.0,854.0,9023.0
13570.0,4547.0,0.0,855.0,9023.0
13570.0,4547.0,0.0,856.0,9023.0
13571.0,4548.0,0.0,857.0,9023.0
13571.0,4548.0,0.0,858.0,9023.0
13572.0,4548.0,0.0,859.0,9024.0
13573.0,4548.0,0.0,860.0,9025.0
13573.0,4548.0,0.0,861.0,9025.0
13574.0,4547.0,0.0,862.0,9027.0
13573.0,4547.0,0.0,863.0,9026.0
13575.0,4547.0,0.0,864.0,9028.0
13575.0,4550.0,0.0,865.0,9025.0
13599.0,4573.0,0.0,866.0,9026.0
13583.0,4558.0,0.0,867.0,9025.0
13584.0,4560.0,0.0,868.0,9024.0
13585.0,4560.0,0.0,869.0,9025.0
13586.0,4560.0,0.0,870.0,9026.0
13585.0,4558.0,0.0,871.0,9027.0
13585.0,4558.0,0.0,872.0,9027.0
13585.0,4557.0,0.0,873.0,9028.0
13585.0,4556.0,0.0,874.0,9029.0
13585.0,4556.0,0.0,875.0,9029.0
13585.0,4556.0,0.0,876.0,9029.0
13585.0,4556.0,0.0,877.0,9029.0
13585.0,4556.0,0.0,878.0,9029.0
13585.0,4556.0,0.0,879.0,9029.0
13585.0,4556.0,0.0,880.0,9029.0
13585.0,4556.0,0.0,881.0,9029.0
13585.0,4555.0,0.0,882.0,9030.0
13585.0,4555.0,0.0,883.0,9030.0
13585.0,4555.0,0.0,884.0,9030.0
13585.0,4555.0,0.0,885.0,9030.0
13586.0,4555.0,0.0,886.0,9031.0
13586.0,4556.0,0.0,887.0,9030.0
13586.0,4556.0,0.0,888.0,9030.0
13586.0,4556.0,0.0,889.0,9030.0
13606.0,4576.0,0.0,890.0,9030.0
13590.0,4560.0,0.0,891.0,9030.0
13590.0,4560.0,0.0,892.0,9030.0
13590.0,4560.0,0.0,893.0,9030.0
13590.0,4560.0,0.0,894.0,9030.0
13590.0,4560.0,0.0,895.0,9030.0
13592.0,4561.0,0.0,896.0,9031.0
13590.0,4559.0,0.0,897.0,9031.0
13589.0,4557.0,0.0,898.0,9032.0
13588.0,4557.0,0.0,899.0,9031.0
13588.0,4557.0,0.0,900.0,9031.0
13588.0,4557.0,0.0,901.0,9031.0
13588.0,4557.0,0.0,902.0,9031.0
13588.0,4557.0,0.0,903.0,9031.0
13588.0,4557.0,0.0,904.0,9031.0
13588.0,4556.0,0.0,905.0,9032.0
13589.0,4556.0,0.0,906.0,9033.0
13589.0,4554.0,0.0,907.0,9035.0
13589.0,4554.0,0.0,908.0,9035.0
13589.0,4554.0,0.0,909.0,9035.0
13589.0,4554.0,0.0,910.0,9035.0
13589.0,4554.0,0.0,911.0,9035.0
13589.0,4554.0,0.0,912.0,9035.0
13590.0,4554.0,0.0,913.0,9036.0
13592.0,4556.0,0.0,914.0,9036.0
13592.0,4556.0,0.0,915.0,9036.0
13592.0,4556.0,0.0,916.0,9036.0
13592.0,4556.0,0.0,917.0,9036.0
13592.0,4556.0,0.0,918.0,9036.0
13592.0,4556.0,0.0,919.0,9036.0
13592.0,4556.0,0.0,920.0,9036.0
13592.0,4556.0,0.0,921.0,9036.0
13592.0,4556.0,0.0,922.0,9036.0
13592.0,4556.0,0.0,923.0,9036.0
13593.0,4556.0,0.0,924.0,9037.0
13594.0,4556.0,0.0,925.0,9038.0
13594.0,4556.0,0.0,926.0,9038.0
13594.0,4556.0,0.0,927.0,9038.0
13596.0,4556.0,0.0,928.0,9040.0
13596.0,4556.0,0.0,929.0,9040.0
13596.0,4556.0,0.0,930.0,9040.0
13596.0,4556.0,0.0,931.0,9040.0
13596.0,4556.0,0.0,932.0,9040.0
13597.0,4557.0,0.0,933.0,9040.0
13598.0,4558.0,0.0,934.0,9040.0
13598.0,4558.0,0.0,935.0,9040.0
13598.0,4558.0,0.0,936.0,9040.0
13598.0,4558.0,0.0,937.0,9040.0
13614.0,4574.0,0.0,938.0,9040.0
13598.0,4558.0,0.0,939.0,9040.0
13598.0,4558.0,0.0,940.0,9040.0
13598.0,4558.0,0.0,941.0,9040.0
13598.0,4558.0,0.0,942.0,9040.0
13598.0,4558.0,0.0,943.0,9040.0
13598.0,4558.0,0.0,944.0,9040.0
13598.0,4558.0,0.0,945.0,9040.0
13598.0,4558.0,0.0,946.0,9040.0
13598.0,4558.0,0.0,947.0,9040.0
13598.0,4558.0,0.0,948.0,9040.0
13598.0,4558.0,0.0,949.0,9040.0
13598.0,4558.0,0.0,950.0,9040.0
13598.0,4558.0,0.0,951.0,9040.0
13598.0,4558.0,0.0,952.0,9040.0
13598.0,4558.0,0.0,953.0,9040.0
13598.0,4558.0,0.0,954.0,9040.0
13598.0,4558.0,0.0,955.0,9040.0
13598.0,4558.0,0.0,956.0,9040.0
13598.0,4558.0,0.0,957.0,9040.0
13598.0,4558.0,0.0,958.0,9040.0
13598.0,4558.0,0.0,959.0,9040.0
13598.0,4558.0,0.0,960.0,9040.0
13598.0,4558.0,0.0,961.0,9040.0
13614.0,4574.0,0.0,962.0,9040.0
13598.0,4558.0,0.0,963.0,9040.0
13598.0,4558.0,0.0,964.0,9040.0
13598.0,4558.0,0.0,965.0,9040.0
13598.0,4558.0,0.0,966.0,9040.0
13598.0,4558.0,0.0,967.0,9040.0
13598.0,4558.0,0.0,968.0,9040.0
13598.0,4558.0,0.0,969.0,9040.0
13598.0,4558.0,0.0,970.0,9040.0
13598.0,4558.0,0.0,971.0,9040.0
13598.0,4558.0,0.0,972.0,9040.0
13598.0,4558.0,0.0,973.0,9040.0
13598.0,4558.0,0.0,974.0,9040.0
13598.0,4558.0,0.0,975.0,9040.0
13598.0,4558.0,0.0,976.0,9040.0
13598.0,4558.0,0.0,977.0,9040.0
13598.0,4558.0,0.0,978.0,9040.0
13598.0,4558.0,0.0,979.0,9040.0
13598.0,4558.0,0.0,980.0,9040.0
13598.0,4558.0,0.0,981.0,9040.0
13598.0,4558.0,0.0,982.0,9040.0
13598.0,4558.0,0.0,983.0,9040.0
13598.0,4558.0,0.0,984.0,9040.0
13598.0,4558.0,0.0,985.0,9040.0
13598.0,4558.0,0.0,986.0,9040.0
13598.0,4558.0,0.0,987.0,9040.0
13598.0,4558.0,0.0,988.0,9040.0
13598.0,4558.0,0.0,989.0,9040.0
13598.0,4558.0,0.0,990.0,9040.0
13598.0,4558.0,0.0,991.0,9040.0
13598.0,4558.0,0.0,992.0,9040.0
13598.0,4558.0,0.0,993.0,9040.0
13598.0,4558.0,0.0,994.0,9040.0
13598.0,4558.0,0.0,995.0,9040.0
13598.0,4558.0,0.0,996.0,9040.0
13598.0,4558.0,0.0,997.0,9040.0
13598.0,4558.0,0.0,998.0,9040.0
13598.0,4558.0,0.0,999.0,9040.0
13598.0,4558.0,0.0,1000.0,9040.0
13598.0,4558.0,0.0,1001.0,9040.0
13598.0,4558.0,0.0,1002.0,9040.0
13598.0,4558.0,0.0,1003.0,9040.0
13598.0,4558.0,0.0,1004.0,9040.0
13598.0,4558.0,0.0,1005.0,9040.0
13598.0,4558.0,0.0,1006.0,9040.0
13598.0,4558.0,0.0,1007.0,9040.0
13598.0,4558.0,0.0,1008.0,9040.0
13598.0,4558.0,0.0,1009.0,9040.0
13614.0,4574.0,0.0,1010.0,9040.0
13598.0,4558.0,0.0,1011.0,9040.0
13598.0,4558.0,0.0,1012.0,9040.0
13598.0,4558.0,0.0,1013.0,9040.0
13598.0,4558.0,0.0,1014.0,9040.0
13598.0,4558.0,0.0,1015.0,9040.0
13598.0,4558.0,0.0,1016.0,9040.0
13598.0,4558.0,0.0,1017.0,9040.0
13598.0,4558.0,0.0,1018.0,9040.0
13598.0,4558.0,0.0,1019.0,9040.0
13598.0,4558.0,0.0,1020.0,9040.0
13598.0,4558.0,0.0,1021.0,9040.0
13598.0,4558.0,0.0,1022.0,9040.0
13598.0,4558.0,0.0,1023.0,9040.0
13598.0,4558.0,0.0,1024.0,9040.0
13598.0,4558.0,0.0,1025.0,9040.0
13598.0,4558.0,0.0,1026.0,9040.0
13598.0,4558.0,0.0,1027.0,9040.0
13598.0,4558.0,0.0,1028.0,9040.0
13598.0,4558.0,0.0,1029.0,9040.0
13598.0,4558.0,0.0,1030.0,9040.0
13598.0,4558.0,0.0,1031.0,9040.0
13598.0,4558.0,0.0,1032.0,9040.0
13598.0,4558.0,0.0,1033.0,9040.0
13598.0,4558.0,0.0,1034.0,9040.0
13598.0,4558.0,0.0,1035.0,9040.0
13598.0,4558.0,0.0,1036.0,9040.0
13598.0,4558.0,0.0,1037.0,9040.0
13598.0,4558.0,0.0,1038.0,9040.0
13598.0,4558.0,0.0,1039.0,9040.0
13598.0,4558.0,0.0,1040.0,9040.0
13598.0,4558.0,0.0,1041.0,9040.0
13598.0,4558.0,0.0,1042.0,9040.0
13598.0,4558.0,0.0,1043.0,9040.0
13598.0,4558.0,0.0,1044.0,9040.0
13598.0,4558.0,0.0,1045.0,9040.0
13598.0,4558.0,0.0,1046.0,9040.0
13598.0,4558.0,0.0,1047.0,9040.0
13598.0,4558.0,0.0,1048.0,9040.0
13598.0,4558.0,0.0,1049.0,9040.0
13598.0,4558.0,0.0,1050.0,9040.0
13598.0,4558.0,0.0,1051.0,9040.0
13598.0,4558.0,0.0,1052.0,9040.0
13598.0,4558.0,0.0,1053.0,9040.0
13598.0,4558.0,0.0,1054.0,9040.0
13598.0,4558.0,0.0,1055.0,9040.0
13598.0,4558.0,0.0,1056.0,9040.0
13598.0,4558.0,0.0,1057.0,9040.0
13614.0,4574.0,0.0,1058.0,9040.0
13598.0,4558.0,0.0,1059.0,9040.0
13598.0,4558.0,0.0,1060.0,9040.0
13598.0,4558.0,0.0,1061.0,9040.0
13598.0,4558.0,0.0,1062.0,9040.0
13598.0,4558.0,0.0,1063.0,9040.0
13598.0,4558.0,0.0,1064.0,9040.0
13598.0,4558.0,0.0,1065.0,9040.0
13598.0,4558.0,0.0,1066.0,9040.0
13598.0,4558.0,0.0,1067.0,9040.0
13598.0,4558.0,0.0,1068.0,9040.0
13598.0,4558.0,0.0,1069.0,9040.0
13598.0,4558.0,0.0,1070.0,9040.0
13598.0,4558.0,0.0,1071.0,9040.0
13598.0,4558.0,0.0,1072.0,9040.0
13598.0,4558.0,0.0,1073.0,9040.0
13598.0,4558.0,0.0,1074.0,9040.0
13598.0,4558.0,0.0,1075.0,9040.0
13598.0,4558.0,0.0,1076.0,9040.0
13598.0,4558.0,0.0,1077.0,9040.0
13598.0,4558.0,0.0,1078.0,9040.0
13598.0,4558.0,0.0,1079.0,9040.0
13598.0,4558.0,0.0,1080.0,9040.0
13598.0,4558.0,0.0,1081.0,9040.0
13598.0,4558.0,0.0,1082.0,9040.0
13598.0,4558.0,0.0,1083.0,9040.0
13598.0,4558.0,0.0,1084.0,9040.0
13598.0,4558.0,0.0,1085.0,9040.0
13598.0,4558.0,0.0,1086.0,9040.0
13598.0,4558.0,0.0,1087.0,9040.0
13598.0,4558.0,0.0,1088.0,9040.0
13598.0,4558.0,0.0,1089.0,9040.0
13598.0,4558.0,0.0,1090.0,9040.0
13598.0,4558.0,0.0,1091.0,9040.0
13598.0,4558.0,0.0,1092.0,9040.0
13598.0,4558.0,0.0,1093.0,9040.0
13598.0,4558.0,0.0,1094.0,9040.0
13598.0,4558.0,0.0,1095.0,9040.0
13598.0,4558.0,0.0,1096.0,9040.0
13598.0,4558.0,0.0,1097.0,9040.0
13598.0,4558.0,0.0,1098.0,9040.0
13598.0,4558.0,0.0,1099.0,9040.0
13598.0,4558.0,0.0,1100.0,9040.0
13598.0,4558.0,0.0,1101.0,9040.0
13598.0,4558.0,0.0,1102.0,9040.0
13598.0,4558.0,0.0,1103.0,9040.0
13598.0,4558.0,0.0,1104.0,9040.0
13598.0,4558.0,0.0,1105.0,9040.0
13614.0,4574.0,0.0,1106.0,9040.0
13598.0,4558.0,0.0,1107.0,9040.0
13598.0,4558.0,0.0,1108.0,9040.0
13598.0,4558.0,0.0,1109.0,9040.0
13598.0,4558.0,0.0,1110.0,9040.0
13598.0,4558.0,0.0,1111.0,9040.0
13598.0,4558.0,0.0,1112.0,9040.0
13598.0,4558.0,0.0,1113.0,9040.0
13598.0,4558.0,0.0,1114.0,9040.0
13598.0,4558.0,0.0,1115.0,9040.0
13598.0,4558.0,0.0,1116.0,9040.0
13598.0,4558.0,0.0,1117.0,9040.0
13598.0,4558.0,0.0,1118.0,9040.0
13598.0,4558.0,0.0,1119.0,9040.0
13598.0,4558.0,0.0,1120.0,9040.0
13598.0,4558.0,0.0,1121.0,9040.0
13598.0,4558.0,0.0,1122.0,9040.0
13598.0,4558.0,0.0,1123.0,9040.0
13598.0,4558.0,0.0,1124.0,9040.0
13598.0,4558.0,0.0,1125.0,9040.0
13598.0,4558.0,0.0,1126.0,9040.0
13598.0,4558.0,0.0,1127.0,9040.0
13598.0,4558.0,0.0,1128.0,9040.0
13598.0,4558.0,0.0,1129.0,9040.0
13598.0,4558.0,0.0,1130.0,9040.0
13598.0,4558.0,0.0,1131.0,9040.0
13598.0,4558.0,0.0,1132.0,9040.0
13598.0,4558.0,0.0,1133.0,9040.0
13598.0,4558.0,0.0,1134.0,9040.0
13598.0,4558.0,0.0,1135.0,9040.0
13598.0,4558.0,0.0,1136.0,9040.0
13598.0,4558.0,0.0,1137.0,9040.0
13598.0,4558.0,0.0,1138.0,9040.0
13598.0,4558.0,0.0,1139.0,9040.0
13598.0,4558.0,0.0,1140.0,9040.0
13598.0,4558.0,0.0,1141.0,9040.0
13598.0,4558.0,0.0,1142.0,9040.0
13598.0,4558.0,0.0,1143.0,9040.0
13598.0,4558.0,0.0,1144.0,9040.0
13598.0,4558.0,0.0,1145.0,9040.0
13598.0,4558.0,0.0,1146.0,9040.0
13598.0,4558.0,0.0,1147.0,9040.0
13598.0,4558.0,0.0,1148.0,9040.0
13598.0,4558.0,0.0,1149.0,9040.0
13598.0,4558.0,0.0,1150.0,9040.0
13598.0,4558.0,0.0,1151.0,9040.0
13598.0,4558.0,0.0,1152.0,9040.0
13598.0,4558.0,0.0,1153.0,9040.0
13598.0,4558.0,0.0,1154.0,9040.0
13598.0,4558.0,0.0,1155.0,9040.0
13598.0,4558.0,0.0,1156.0,9040.0
13598.0,4558.0,0.0,1157.0,9040.0
13598.0,4558.0,0.0,1158.0,9040.0
13598.0,4558.0,0.0,1159.0,9040.0
13598.0,4558.0,0.0,1160.0,9040.0
13598.0,4558.0,0.0,1161.0,9040.0
13598.0,4558.0,0.0,1162.0,9040.0
13598.0,4558.0,0.0,1163.0,9040.0
13598.0,4558.0,0.0,1164.0,9040.0
13598.0,4558.0,0.0,1165.0,9040.0
13598.0,4558.0,0.0,1166.0,9040.0
13598.0,4558.0,0.0,1167.0,9040.0
13598.0,4558.0,0.0,1168.0,9040.0
13598.0,4558.0,0.0,1169.0,9040.0
13598.0,4558.0,0.0,1170.0,9040.0
13598.0,4558.0,0.0,1171.0,9040.0
13598.0,4558.0,0.0,1172.0,9040.0
13598.0,4558.0,0.0,1173.0,9040.0
13598.0,4558.0,0.0,1174.0,9040.0
13598.0,4558.0,0.0,1175.0,9040.0
13598.0,4558.0,0.0,1176.0,9040.0
13598.0,4558.0,0.0,1177.0,9040.0
13598.0,4558.0,0.0,1178.0,9040.0
13598.0,4558.0,0.0,1179.0,9040.0
13598.0,4558.0,0.0,1180.0,9040.0
13598.0,4558.0,0.0,1181.0,9040.0
13598.0,4558.0,0.0,1182.0,9040.0
13598.0,4558.0,0.0,1183.0,9040.0
13598.0,4558.0,0.0,1184.0,9040.0
13598.0,4558.0,0.0,1185.0,9040.0
13598.0,4558.0,0.0,1186.0,9040.0
13598.0,4558.0,0.0,1187.0,9040.0
13598.0,4558.0,0.0,1188.0,9040.0
13598.0,4558.0,0.0,1189.0,9040.0
13598.0,4558.0,0.0,1190.0,9040.0
13598.0,4558.0,0.0,1191.0,9040.0
13598.0,4558.0,0.0,1192.0,9040.0
13598.0,4558.0,0.0,1193.0,9040.0
13598.0,4558.0,0.0,1194.0,9040.0
13598.0,4558.0,0.0,1195.0,9040.0
13598.0,4558.0,0.0,1196.0,9040.0
13598.0,4558.0,0.0,1197.0,9040.0
13598.0,4558.0,0.0,1198.0,9040.0
13598.0,4558.0,0.0,1199.0,9040.0
13598.0,4558.0,0.0,1200.0,9040.0
13598.0,4558.0,0.0,1201.0,9040.0
13598.0,4558.0,0.0,1202.0,9040.0
13598.0,4558.0,0.0,1203.0,9040.0
