"apopNeutrophils","neutrophils","totalNeutrophils","m1 macs","m2 macs ","resMacs","m1ae","m1de","resMacs ODE","tick","random_seed"
NaN,NaN,NaN,0.0,20.041666666666668,1.7499999999999998,0.0,0.0,2.0,265.0,693265100
NaN,NaN,NaN,0.0,21.833333333333332,1.8333333333333333,0.0,0.0,2.0,266.0,693265100
NaN,NaN,NaN,0.0,21.478260869565215,1.8260869565217392,0.0,0.0,2.0,267.0,693265100
NaN,NaN,NaN,0.0,20.91304347826087,1.8260869565217392,0.0,0.0,2.0,268.0,693265100
NaN,NaN,NaN,0.0,21.833333333333332,1.8333333333333335,0.0,0.0,2.0,269.0,693265100
NaN,NaN,NaN,0.0,21.391304347826086,1.8260869565217392,0.0,0.0,2.0,270.0,693265100
NaN,NaN,NaN,0.0,20.041666666666668,1.7499999999999996,0.0,0.0,2.0,271.0,693265100
NaN,NaN,NaN,0.0,21.17391304347826,1.8260869565217392,0.0,0.0,2.0,272.0,693265100
NaN,NaN,NaN,0.0,20.956521739130437,1.8260869565217392,0.0,0.0,2.0,273.0,693265100
NaN,NaN,NaN,0.0,20.956521739130437,1.8260869565217392,0.0,0.0,2.0,274.0,693265100
NaN,NaN,NaN,0.0,21.875,1.8333333333333333,0.0,0.0,2.0,275.0,693265100
NaN,NaN,NaN,0.0,21.000000000000004,1.7599999999999998,0.0,0.0,2.0,276.0,693265100
NaN,NaN,NaN,0.0,21.480000000000004,1.76,0.0,0.0,2.0,277.0,693265100
NaN,NaN,NaN,0.0,22.25,1.8333333333333333,0.0,0.0,2.0,278.0,693265100
NaN,NaN,NaN,0.0,21.875,1.8333333333333333,0.0,0.0,2.0,279.0,693265100
NaN,NaN,NaN,0.0,21.875,1.8333333333333333,0.0,0.0,2.0,280.0,693265100
NaN,NaN,NaN,0.0,22.458333333333332,1.8333333333333335,0.0,0.0,2.0,281.0,693265100
NaN,NaN,NaN,0.0,20.666666666666668,1.75,0.0,0.0,2.0,282.0,693265100
NaN,NaN,NaN,0.0,21.875,1.8333333333333335,0.0,0.0,2.0,283.0,693265100
NaN,NaN,NaN,0.0,22.799999999999997,1.8399999999999999,0.0,0.0,2.0,284.0,693265100
NaN,NaN,NaN,0.0,22.799999999999997,1.8399999999999999,0.0,0.0,2.0,285.0,693265100
NaN,NaN,NaN,0.0,23.119999999999997,1.8399999999999999,0.0,0.0,2.0,286.0,693265100
NaN,NaN,NaN,0.0,22.799999999999997,1.8399999999999999,0.0,0.0,2.0,287.0,693265100
NaN,NaN,NaN,0.0,22.799999999999997,1.8399999999999999,0.0,0.0,2.0,288.0,693265100
NaN,NaN,NaN,0.0,22.959999999999997,1.8399999999999999,0.0,0.0,2.0,289.0,693265100
NaN,NaN,NaN,0.0,22.959999999999997,1.8399999999999999,0.0,0.0,2.0,290.0,693265100
NaN,NaN,NaN,0.0,23.884615384615387,1.846153846153846,0.0,0.0,2.0,291.0,693265100
NaN,NaN,NaN,0.0,23.28,1.84,0.0,0.0,2.0,292.0,693265100
NaN,NaN,NaN,0.0,23.44,1.84,0.0,0.0,2.0,293.0,693265100
NaN,NaN,NaN,0.0,22.959999999999997,1.84,0.0,0.0,2.0,294.0,693265100
NaN,NaN,NaN,0.0,22.076923076923084,1.7692307692307687,0.0,0.0,2.0,295.0,693265100
NaN,NaN,NaN,0.0,23.884615384615387,1.846153846153846,0.0,0.0,2.0,296.0,693265100
NaN,NaN,NaN,0.0,23.708333333333336,1.8333333333333333,0.0,0.0,2.0,297.0,693265100
NaN,NaN,NaN,0.0,22.041666666666668,1.8333333333333333,0.0,0.0,2.0,298.0,693265100
NaN,NaN,NaN,0.0,20.791666666666668,1.75,0.0,0.0,2.0,299.0,693265100
NaN,NaN,NaN,0.0,21.47826086956522,1.826086956521739,0.0,0.0,2.0,300.0,693265100
NaN,NaN,NaN,0.0,20.25,1.7499999999999998,0.0,0.0,2.0,301.0,693265100
NaN,NaN,NaN,0.0,21.16,1.76,0.0,0.0,2.0,302.0,693265100
NaN,NaN,NaN,0.0,22.076923076923084,1.769230769230769,0.0,0.0,2.0,303.0,693265100
NaN,NaN,NaN,0.0,24.814814814814813,1.8518518518518516,0.0,0.0,2.0,304.0,693265100
NaN,NaN,NaN,0.0,24.925925925925927,1.8518518518518516,0.0,0.0,2.0,305.0,693265100
NaN,NaN,NaN,0.0,24.230769230769234,1.8461538461538463,0.0,0.0,2.0,306.0,693265100
NaN,NaN,NaN,0.0,24.769230769230766,1.846153846153846,0.0,0.0,2.0,307.0,693265100
NaN,NaN,NaN,0.0,24.925925925925927,1.8518518518518516,0.0,0.0,2.0,308.0,693265100
NaN,NaN,NaN,0.0,24.925925925925927,1.8518518518518516,0.0,0.0,2.0,309.0,693265100
NaN,NaN,NaN,0.0,24.807692307692307,1.846153846153846,0.0,0.0,2.0,310.0,693265100
NaN,NaN,NaN,0.0,24.0,1.846153846153846,0.0,0.0,2.0,311.0,693265100
NaN,NaN,NaN,0.0,23.48,1.84,0.0,0.0,2.0,312.0,693265100
NaN,NaN,NaN,0.0,22.043478260869563,1.826086956521739,0.0,0.0,2.0,313.0,693265100
NaN,NaN,NaN,0.0,21.26086956521739,1.826086956521739,0.0,0.0,2.0,314.0,693265100
NaN,NaN,NaN,0.0,21.26086956521739,1.826086956521739,0.0,0.0,2.0,315.0,693265100
NaN,NaN,NaN,0.0,21.173913043478258,1.826086956521739,0.0,0.0,2.0,316.0,693265100
NaN,NaN,NaN,0.0,21.0,1.826086956521739,0.0,0.0,2.0,317.0,693265100
NaN,NaN,NaN,0.0,20.136363636363637,1.8181818181818181,0.0,0.0,2.0,318.0,693265100
NaN,NaN,NaN,0.0,19.571428571428573,1.8095238095238093,0.0,0.0,2.0,319.0,693265100
NaN,NaN,NaN,0.0,19.049999999999997,1.8,0.0,0.0,2.0,320.0,693265100
NaN,NaN,NaN,0.0,18.299999999999997,1.8,0.0,0.0,2.0,321.0,693265100
NaN,NaN,NaN,0.0,18.0,1.7894736842105263,0.0,0.0,2.0,322.0,693265100
NaN,NaN,NaN,0.0,17.111111111111107,1.7777777777777777,0.0,0.0,2.0,323.0,693265100
NaN,NaN,NaN,0.0,16.555555555555557,1.7777777777777777,0.0,0.0,2.0,324.0,693265100
NaN,NaN,NaN,0.0,16.58823529411765,1.7647058823529411,0.0,0.0,2.0,325.0,693265100
NaN,NaN,NaN,0.0,15.5625,1.75,0.0,0.0,2.0,326.0,693265100
NaN,NaN,NaN,0.0,14.875,1.75,0.0,0.0,2.0,327.0,693265100
NaN,NaN,NaN,0.0,14.875,1.75,0.0,0.0,2.0,328.0,693265100
NaN,NaN,NaN,0.0,14.875,1.75,0.0,0.0,2.0,329.0,693265100
NaN,NaN,NaN,0.0,14.0,1.7333333333333332,0.0,0.0,2.0,330.0,693265100
NaN,NaN,NaN,0.0,13.142857142857142,1.7142857142857142,0.0,0.0,2.0,331.0,693265100
NaN,NaN,NaN,0.0,12.307692307692308,1.692307692307692,0.0,0.0,2.0,332.0,693265100
NaN,NaN,NaN,0.0,11.846153846153845,1.692307692307692,0.0,0.0,2.0,333.0,693265100
NaN,NaN,NaN,0.0,11.076923076923077,1.692307692307692,0.0,0.0,2.0,334.0,693265100
NaN,NaN,NaN,0.0,11.076923076923077,1.692307692307692,0.0,0.0,2.0,335.0,693265100
NaN,NaN,NaN,0.0,11.076923076923077,1.692307692307692,0.0,0.0,2.0,336.0,693265100
NaN,NaN,NaN,0.0,11.076923076923077,1.692307692307692,0.0,0.0,2.0,337.0,693265100
NaN,NaN,NaN,0.0,11.076923076923077,1.692307692307692,0.0,0.0,2.0,338.0,693265100
NaN,NaN,NaN,0.0,10.333333333333332,1.6666666666666667,0.0,0.0,2.0,339.0,693265100
NaN,NaN,NaN,0.0,10.249999999999998,1.6666666666666667,0.0,0.0,2.0,340.0,693265100
NaN,NaN,NaN,0.0,10.166666666666666,1.6666666666666667,0.0,0.0,2.0,341.0,693265100
NaN,NaN,NaN,0.0,9.7,1.5999999999999999,0.0,0.0,2.0,342.0,693265100
NaN,NaN,NaN,0.0,8.333333333333334,1.5555555555555556,0.0,0.0,2.0,343.0,693265100
NaN,NaN,NaN,0.0,7.125,1.5,0.0,0.0,2.0,344.0,693265100
NaN,NaN,NaN,0.0,6.571428571428572,1.4285714285714286,0.0,0.0,2.0,345.0,693265100
NaN,NaN,NaN,0.0,6.285714285714286,1.4285714285714286,0.0,0.0,2.0,346.0,693265100
NaN,NaN,NaN,0.0,5.666666666666667,1.3333333333333335,0.0,0.0,2.0,347.0,693265100
NaN,NaN,NaN,0.0,5.5,1.3333333333333335,0.0,0.0,2.0,348.0,693265100
NaN,NaN,NaN,0.0,5.5,1.3333333333333335,0.0,0.0,2.0,349.0,693265100
NaN,NaN,NaN,0.0,4.714285714285714,1.142857142857143,0.0,0.0,2.0,350.0,693265100
NaN,NaN,NaN,0.0,6.0,1.3333333333333335,0.0,0.0,2.0,351.0,693265100
NaN,NaN,NaN,0.0,5.6,1.2,0.0,0.0,2.0,352.0,693265100
NaN,NaN,NaN,0.0,4.166666666666667,1.0,0.0,0.0,2.0,353.0,693265100
NaN,NaN,NaN,0.0,5.333333333333333,1.3333333333333335,0.0,0.0,2.0,354.0,693265100
NaN,NaN,NaN,0.0,3.8,1.2,0.0,0.0,2.0,355.0,693265100
NaN,NaN,NaN,0.0,4.0,1.3333333333333335,0.0,0.0,2.0,356.0,693265100
NaN,NaN,NaN,0.0,4.0,1.3333333333333335,0.0,0.0,2.0,357.0,693265100
NaN,NaN,NaN,0.0,3.428571428571429,1.142857142857143,0.0,0.0,2.0,358.0,693265100
NaN,NaN,NaN,0.0,4.125,1.25,0.0,0.0,2.0,359.0,693265100
NaN,NaN,NaN,0.0,4.888888888888889,1.3333333333333333,0.0,0.0,2.0,360.0,693265100
NaN,NaN,NaN,0.0,6.333333333333333,1.5555555555555556,0.0,0.0,2.0,361.0,693265100
NaN,NaN,NaN,0.0,6.333333333333333,1.5555555555555556,0.0,0.0,2.0,362.0,693265100
NaN,NaN,NaN,0.0,6.333333333333333,1.5555555555555556,0.0,0.0,2.0,363.0,693265100
NaN,NaN,NaN,0.0,6.333333333333333,1.5555555555555556,0.0,0.0,2.0,364.0,693265100
NaN,NaN,NaN,0.0,6.333333333333333,1.5555555555555556,0.0,0.0,2.0,365.0,693265100
NaN,NaN,NaN,0.0,6.333333333333333,1.5555555555555556,0.0,0.0,2.0,366.0,693265100
NaN,NaN,NaN,0.0,6.333333333333333,1.5555555555555556,0.0,0.0,2.0,367.0,693265100
NaN,NaN,NaN,0.0,6.333333333333333,1.5555555555555556,0.0,0.0,2.0,368.0,693265100
NaN,NaN,NaN,0.0,6.666666666666667,1.5555555555555556,0.0,0.0,2.0,369.0,693265100
NaN,NaN,NaN,0.0,6.666666666666667,1.5555555555555556,0.0,0.0,2.0,370.0,693265100
NaN,NaN,NaN,0.0,6.666666666666667,1.5555555555555556,0.0,0.0,2.0,371.0,693265100
NaN,NaN,NaN,0.0,6.666666666666667,1.5555555555555556,0.0,0.0,2.0,372.0,693265100
NaN,NaN,NaN,0.0,6.666666666666667,1.5555555555555556,0.0,0.0,2.0,373.0,693265100
NaN,NaN,NaN,0.0,6.666666666666667,1.5555555555555556,0.0,0.0,2.0,374.0,693265100
NaN,NaN,NaN,0.0,7.0,1.5555555555555556,0.0,0.0,2.0,375.0,693265100
NaN,NaN,NaN,0.0,7.0,1.5555555555555556,0.0,0.0,2.0,376.0,693265100
NaN,NaN,NaN,0.0,7.0,1.5555555555555556,0.0,0.0,2.0,377.0,693265100
NaN,NaN,NaN,0.0,7.0,1.5555555555555556,0.0,0.0,2.0,378.0,693265100
NaN,NaN,NaN,0.0,7.0,1.5555555555555556,0.0,0.0,2.0,379.0,693265100
NaN,NaN,NaN,0.0,7.0,1.5555555555555556,0.0,0.0,2.0,380.0,693265100
NaN,NaN,NaN,0.0,6.625,1.5,0.0,0.0,2.0,381.0,693265100
NaN,NaN,NaN,0.0,6.25,1.5,0.0,0.0,2.0,382.0,693265100
NaN,NaN,NaN,0.0,6.25,1.5,0.0,0.0,2.0,383.0,693265100
NaN,NaN,NaN,0.0,6.25,1.5,0.0,0.0,2.0,384.0,693265100
NaN,NaN,NaN,0.0,6.25,1.5,0.0,0.0,2.0,385.0,693265100
NaN,NaN,NaN,0.0,6.25,1.5,0.0,0.0,2.0,386.0,693265100
NaN,NaN,NaN,0.0,6.25,1.5,0.0,0.0,2.0,387.0,693265100
NaN,NaN,NaN,0.0,6.25,1.5,0.0,0.0,2.0,388.0,693265100
NaN,NaN,NaN,0.0,6.25,1.5,0.0,0.0,2.0,389.0,693265100
NaN,NaN,NaN,0.0,6.125,1.5,0.0,0.0,2.0,390.0,693265100
NaN,NaN,NaN,0.0,6.125,1.5,0.0,0.0,2.0,391.0,693265100
NaN,NaN,NaN,0.0,5.714285714285714,1.4285714285714286,0.0,0.0,2.0,392.0,693265100
NaN,NaN,NaN,0.0,5.428571428571429,1.4285714285714286,0.0,0.0,2.0,393.0,693265100
NaN,NaN,NaN,0.0,5.142857142857143,1.4285714285714286,0.0,0.0,2.0,394.0,693265100
NaN,NaN,NaN,0.0,5.0,1.4285714285714286,0.0,0.0,2.0,395.0,693265100
NaN,NaN,NaN,0.0,4.5,1.3333333333333335,0.0,0.0,2.0,396.0,693265100
NaN,NaN,NaN,0.0,4.166666666666667,1.3333333333333335,0.0,0.0,2.0,397.0,693265100
NaN,NaN,NaN,0.0,4.166666666666667,1.3333333333333335,0.0,0.0,2.0,398.0,693265100
NaN,NaN,NaN,0.0,4.166666666666667,1.3333333333333335,0.0,0.0,2.0,399.0,693265100
NaN,NaN,NaN,0.0,4.166666666666667,1.3333333333333335,0.0,0.0,2.0,400.0,693265100
NaN,NaN,NaN,0.0,4.166666666666667,1.3333333333333335,0.0,0.0,2.0,401.0,693265100
NaN,NaN,NaN,0.0,4.166666666666667,1.3333333333333335,0.0,0.0,2.0,402.0,693265100
NaN,NaN,NaN,0.0,4.0,1.2,0.0,0.0,2.0,403.0,693265100
NaN,NaN,NaN,0.0,3.4,1.2,0.0,0.0,2.0,404.0,693265100
NaN,NaN,NaN,0.0,3.25,1.0,0.0,0.0,2.0,405.0,693265100
NaN,NaN,NaN,0.0,1.6666666666666667,0.6666666666666667,0.0,0.0,2.0,406.0,693265100
NaN,NaN,NaN,0.0,0.5,0.0,0.0,0.0,2.0,407.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,408.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,409.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,410.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,411.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,412.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,413.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,414.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,415.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,416.0,693265100
NaN,NaN,NaN,0.0,0.33333333333333337,0.6666666666666667,0.0,0.0,2.0,417.0,693265100
NaN,NaN,NaN,0.0,1.0,1.0,0.0,0.0,2.0,418.0,693265100
NaN,NaN,NaN,0.0,1.5,1.0,0.0,0.0,2.0,419.0,693265100
NaN,NaN,NaN,0.0,1.5,1.0,0.0,0.0,2.0,420.0,693265100
NaN,NaN,NaN,0.0,1.5,1.0,0.0,0.0,2.0,421.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,422.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,423.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,424.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,425.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,426.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,427.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,428.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,429.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,430.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,431.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,432.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,433.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,434.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,435.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,436.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,437.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,438.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,439.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,440.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,441.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,442.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,443.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,444.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,445.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,446.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,447.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,448.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,449.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,450.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,451.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,452.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,453.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,454.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,455.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,456.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,457.0,693265100
NaN,NaN,NaN,0.0,1.6666666666666667,0.6666666666666667,0.0,0.0,2.0,458.0,693265100
NaN,NaN,NaN,0.0,1.3333333333333333,0.6666666666666667,0.0,0.0,2.0,459.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,460.0,693265100
NaN,NaN,NaN,0.0,1.0,0.0,0.0,0.0,2.0,461.0,693265100
NaN,NaN,NaN,0.0,0.5,0.0,0.0,0.0,2.0,462.0,693265100
NaN,NaN,NaN,0.0,0.5,0.0,0.0,0.0,2.0,463.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,464.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,465.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,466.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,467.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,468.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,469.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,470.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,2.0,471.0,693265100
NaN,NaN,NaN,0.0,1.5,1.0,0.0,0.0,2.0,472.0,693265100
NaN,NaN,NaN,0.0,1.4,0.8,0.0,0.0,2.0,473.0,693265100
NaN,NaN,NaN,0.0,2.4,1.2,0.0,0.0,2.0,474.0,693265100
NaN,NaN,NaN,0.0,2.4,1.2,0.0,0.0,2.0,475.0,693265100
NaN,NaN,NaN,0.0,2.4,1.2,0.0,0.0,2.0,476.0,693265100
NaN,NaN,NaN,0.0,2.8,1.2,0.0,0.0,2.0,477.0,693265100
NaN,NaN,NaN,0.0,2.8,1.2,0.0,0.0,2.0,478.0,693265100
NaN,NaN,NaN,0.0,2.8,1.2,0.0,0.0,2.0,479.0,693265100
NaN,NaN,NaN,0.0,2.8,1.2,0.0,0.0,2.0,480.0,693265100
NaN,NaN,NaN,0.0,2.8,1.2,0.0,0.0,2.0,481.0,693265100
NaN,NaN,NaN,0.0,2.8,1.2,0.0,0.0,2.0,482.0,693265100
NaN,NaN,NaN,0.0,2.8,1.2,0.0,0.0,2.0,483.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,484.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,485.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,486.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,487.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,488.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,489.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,490.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,491.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,492.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,493.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,494.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,495.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,496.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,497.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,498.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,499.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,500.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,501.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,502.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,503.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,504.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,505.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,506.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,507.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,508.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,509.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,510.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,511.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,512.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,513.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,514.0,693265100
NaN,NaN,NaN,0.0,2.75,1.0,0.0,0.0,2.0,515.0,693265100
NaN,NaN,NaN,0.0,2.0,0.6666666666666667,0.0,0.0,2.0,516.0,693265100
NaN,NaN,NaN,0.0,1.3333333333333333,0.6666666666666667,0.0,0.0,2.0,517.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,518.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,519.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,520.0,693265100
NaN,NaN,NaN,0.0,1.0,0.0,0.0,0.0,2.0,521.0,693265100
NaN,NaN,NaN,0.0,0.5,0.0,0.0,0.0,2.0,522.0,693265100
NaN,NaN,NaN,0.0,0.5,0.0,0.0,0.0,2.0,523.0,693265100
NaN,NaN,NaN,0.0,0.5,0.0,0.0,0.0,2.0,524.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,525.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,526.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,527.0,693265100
NaN,NaN,NaN,0.0,0.33333333333333337,0.6666666666666667,0.0,0.0,2.0,528.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,529.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,530.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,531.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,532.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,533.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,534.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,535.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,536.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,537.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,538.0,693265100
NaN,NaN,NaN,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,539.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,540.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,541.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,542.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,543.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,544.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,545.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,546.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,547.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,548.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,549.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,550.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,551.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,552.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,553.0,693265100
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,554.0,693265100
